tipo	bairro	área (m2)	quartos	banheiros	vagas de garagem	preço
Apartamento	Pantanal	121	3	3	2	650000
Apartamento	Centro	105	3	2	1	650000
Apartamento	Trindade	68	2	1	2	650000
Apartamento	Jurerê Internacional	90	3	2	1	650000
Apartamento	Ingleses do Rio Vermelho	85	3	2	1	650000
Apartamento	Córrego Grande	75	2	2	2	650000
Apartamento	Canasvieiras	64	1	1	1	650000
Apartamento	Córrego Grande	129	3	2	2	650000
Apartamento	Agronômica	80	3	2	1	650000
Apartamento	Carvoeira	180	3	3	1	650000
Apartamento	Centro	96	3	3	1	650000
Apartamento	Córrego Grande	83	3	2	2	650000
Apartamento	Rio Tavares	80	3	2	1	650000
Apartamento	Centro	93	3	2	1	650000
Apartamento	Trindade	87	3	1	1	650000
Apartamento	Córrego Grande	75	2	2	1	650000
Apartamento	Agronômica	76	3	2	1	650000
Apartamento	Praia Brava	95	3	3	1	650000
Apartamento	Lagoa da Conceição	118	2	2	2	650000
Apartamento	Canto	103	3	3	2	650000
Apartamento	Pantanal	88	3	2	2	650000
Apartamento	Pantanal	88	3	2	2	650000
Apartamento	Carvoeira	75	2	3	2	650000
Apartamento	Centro	98	3	2	1	650000
Apartamento	Centro	125	3	2	1	650000
Apartamento	Itacorubi	69	2	3	2	650000
Apartamento	Trindade	88	3	2	1	650000
Apartamento	Trindade	119	4	3	1	650000
Apartamento	Jurerê	72	2	2	1	650000
Apartamento	Córrego Grande	75	2	3	2	650000
Apartamento	Cachoeira do Bom Jesus	79	2	2	1	650000
Apartamento	Lagoa Pequena	104	3	2	2	650000
Apartamento	Jurerê	74	2	1	1	650000
Apartamento	Carvoeira	75	2	3	2	650000
Apartamento	Canasvieiras	95	3	2	2	650000
Apartamento	Canasvieiras	170	3	3	3	650000
Apartamento	Ingleses do Rio Vermelho	95	2	3	2	650000
Apartamento	Carvoeira	104	3	2	1	650000
Apartamento	Córrego Grande	76	2	2	1	650000
Apartamento	Campeche	81	3	2	1	650000
Apartamento	Ingleses do Rio Vermelho	67	2	1	1	650000
Apartamento	Campeche	71	2	2	1	650000
Apartamento	Córrego Grande	114	4	3	2	650000
Apartamento	Jurerê	79	2	1	1	650000
Apartamento	Itacorubi	87	3	2	1	650000
Apartamento	Centro	96	3	2	1	650000
Apartamento	Trindade	101	3	1	1	650000
Apartamento	Córrego Grande	98	2	1	1	650000
Apartamento	Jardim Atlântico	116	3	3	1	650000
Apartamento	Trindade	78	2	3	2	650000
Apartamento	Trindade	88	3	1	1	650000
Apartamento	Trindade	101	3	2	1	650000
Apartamento	Pantanal	80	3	1	2	650000
Apartamento	Pantanal	88	3	2	2	650000
Apartamento	Ingleses do Rio Vermelho	117	3	3	2	650000
Apartamento	Jardim Atlântico	120	4	3	1	650000
Apartamento	Trindade	98	3	2	1	650000
Apartamento	Centro	100	3	2	1	650000
Apartamento	Centro	79	3	2	1	650000
Apartamento	Jardim Atlântico	98	3	1	2	650000
Apartamento	Capoeiras	82	3	2	1	650000
Apartamento	Itacorubi	86	2	2	2	650000
Apartamento	Trindade	69	2	1	2	650000
Apartamento	Trindade	91	3	2	1	650000
Apartamento	Itacorubi	97	3	1	2	650000
Apartamento	Centro	69	2	2	1	650000
Apartamento	Itacorubi	95	3	2	2	650000
Apartamento	Centro	68	2	2	2	650000
Apartamento	Trindade	100	3	2	2	650000
Apartamento	Itacorubi	83	2	2	2	650000
Apartamento	Centro	66	2	2	2	650000
Apartamento	Itacorubi	72	2	3	2	650000
Apartamento	Centro	94	3	2	1	650000
Apartamento	João Paulo	107	3	3	2	650000
Apartamento	Itacorubi	69	2	2	2	650000
Apartamento	Itacorubi	86	2	2	2	650000
Apartamento	Jurerê Internacional	83	2	2	1	650000
Apartamento	Coqueiros	112	3	2	2	650000
Apartamento	Trindade	155	3	3	2	650000
Apartamento	Itacorubi	70	2	2	2	650000
Apartamento	Itacorubi	84	3	2		650000
Apartamento	Balneário	116	3	3	1	650000
Apartamento	Balneário	74	2	2	1	650773
Apartamento	Itacorubi	76	2	3	1	650884
Apartamento	Centro	59	2	1	1	651000
Apartamento	Centro	59	1	1	1	651000
Apartamento	João Paulo	88	2	3	1	651555
Apartamento	Trindade	109	3	1	1	652000
Apartamento	Trindade	97	3	2	1	652000
Apartamento	Trindade	94	3	2	1	652000
Apartamento	Capoeiras	78	2	2	2	652067
Apartamento	João Paulo	100	3	2	2	653000
Apartamento	João Paulo	100	3	2	2	653000
Apartamento	João Paulo	100	3	2	2	653000
Apartamento	Ingleses do Rio Vermelho	93	2	2	1	653184
Apartamento	Canasvieiras	82	3	2	1	653939
Apartamento	Canasvieiras	79	3	2	1	654391
Apartamento	Canasvieiras	78	2	2	2	655000
Apartamento	Canasvieiras	73	2	2	2	655000
Apartamento	Trindade	75	2	3	2	655990
Apartamento	Canasvieiras	22	2	2	2	656163
Apartamento	Centro	59	2	1	1	657000
Apartamento	Itaguaçu	108	3	2	2	658700
Apartamento	Trindade	65	2	2	1	658908
Apartamento	Jardim Atlântico	90	3	2	1	659000
Apartamento	Itacorubi	67	2	2	1	659000
Apartamento	Capoeiras	109	3	3	2	659000
Apartamento	Canasvieiras	83	2	2	1	659900
Apartamento	Ingleses do Rio Vermelho	85	3	1	2	660000
Apartamento	Trindade	63	2	1		660000
Apartamento	Ingleses do Rio Vermelho	98	2	2	2	660000
Apartamento	Pantanal	80	3	2	2	660000
Apartamento	Balneário	78	2	2	1	660000
Apartamento	Canto	89	3	2	2	660000
Apartamento	João Paulo	145	2	2	1	660000
Apartamento	Balneário	125	3	4	1	660000
Apartamento	Balneário	78	2	2	1	660000
Apartamento	João Paulo	89	2	2	1	660000
Apartamento	Jurerê	63	2	2	1	660000
Apartamento	Itacorubi	85	2	1	2	660000
Apartamento	Balneário	102	3	3	1	660000
Apartamento	Jardim Atlântico	115	3	4	1	660000
Apartamento	Canto	162	4	1	1	660000
Apartamento	João Paulo	107	3	2	2	660000
Apartamento	Itacorubi	93	2	1	2	660000
Apartamento	Ingleses do Rio Vermelho	83	2	3	1	660000
Apartamento	Jardim Atlântico	115	3	4	1	660000
Apartamento	Itacorubi	86	2	1	2	660000
Apartamento	Jurerê Internacional	70	2	2	1	660000
Apartamento	Itacorubi	70	2	2	2	660000
Apartamento	Agronômica	107	2	2	1	660000
Apartamento	Centro	86	2	2	3	660000
Apartamento	Jurerê	83	2	3	1	660000
Apartamento	Ingleses do Rio Vermelho	94	2	2	2	661495
Apartamento	Trindade	63	2	1		662000
Apartamento	Saco Grande	73	2	2	1	662000
Apartamento	Trindade	64	2	2	1	662345
Apartamento	Trindade	64	2	2	1	662345
Apartamento	Itacorubi	65	2	2	1	662482
Apartamento	Pantanal	72	2	2	1	662600
Apartamento	Monte Verde	90	3	1	2	662613
Apartamento	Coqueiros	128	3	3	1	664618
Apartamento	Trindade	63	2	1		665000
Apartamento	Capoeiras	100	3	3	1	665000
Apartamento	Bom Abrigo	104	3	2	1	665000
Apartamento	Trindade	67	2	2	2	665484
Apartamento	João Paulo	89	2	3	2	665508
Apartamento	Balneário	78	2	2	1	666000
Apartamento	Capoeiras	128	3	3	1	666000
Apartamento	Itacorubi	76	2	2	1	666403
Apartamento	Itacorubi	87	3	2	1	667783
Apartamento	Itacorubi	76	2	2	1	667895
Apartamento	Balneário	78	2	2	1	668950
Apartamento	Jurerê	74	2	2	1	669000
Apartamento	Centro	122	3	3	1	669000
Apartamento	Campeche	86	2	2	1	669000
Apartamento	Centro	84	2	2	1	669000
Apartamento	Canasvieiras	99	2	1	2	669000
Apartamento	Canasvieiras	99	2	1	2	669000
Apartamento	Monte Verde	89	3	2	2	669435
Apartamento	Trindade	96	3	2	1	669930
Apartamento	Centro	96	3	3	1	669950
Apartamento	Centro	84	2	2	1	669960
Apartamento	Itacorubi	79	3	2	2	669990
Apartamento	Centro	100	3	2	1	670000
Apartamento	Córrego Grande	76	2	2	2	670000
Apartamento	Jardim Atlântico	96	3	3	2	670000
Apartamento	Jardim Atlântico	87	4	3	1	670000
Apartamento	Estreito	100	3	3	2	670000
Apartamento	Itacorubi	79	3	2	2	670000
Apartamento	Estreito	108	2	3	2	670000
Apartamento	Campeche	81	3	2	1	670000
Apartamento	Itacorubi	104	3	2	2	670000
Apartamento	Córrego Grande	76	2	1		670000
Apartamento	Jardim Atlântico	98	3	2	1	670000
Apartamento	Campeche	71	2	2	1	670000
Apartamento	Balneário	92	3	2	1	670000
Apartamento	Centro	67	2	2	1	670000
Apartamento	Carvoeira	104	3	2	1	670000
Apartamento	Jurerê	61	2	2	1	670000
Apartamento	Centro	83	2	2	1	670000
Apartamento	Itacorubi	89	3	2	1	670000
Apartamento	Itacorubi	79	3	2	2	670000
Apartamento	Campeche	71	2	2	1	670000
Apartamento	João Paulo	81	2	2	2	670000
Apartamento	Centro	84	2	2	1	670000
Apartamento	Itacorubi	79	3	2	2	670000
Apartamento	Jurerê	62	2	1		670000
Apartamento	Jurerê	61	2	2	1	670000
Apartamento	Abraão	82	3	2	1	670000
Apartamento	Córrego Grande	103	3	2	1	670000
Apartamento	Jurerê Internacional	55	2	1		670000
Apartamento	Itacorubi	79	3	2	2	670000
Apartamento	Campeche	70	2	2	1	670000
Apartamento	Itacorubi	79	3	2	2	670000
Apartamento	Centro	110	3	2	1	670000
Apartamento	Coqueiros	118	3	4	1	670000
Apartamento	Jurerê	62	2	2	1	670000
Apartamento	Itacorubi	79	3	1	1	670000
Apartamento	Centro	70	2	2	2	670000
Apartamento	Centro	106	3	3	1	670000
Apartamento	Centro	85	2	1	1	670000
Apartamento	Canto	121	3	2	4	670000
Apartamento	Itacorubi	132	3	1	1	670000
Apartamento	Jurerê	83	2	3	1	670000
Apartamento	Coqueiros	167	3	3	1	670000
Apartamento	Abraão	88	3	2	2	670000
Apartamento	Estreito	100	3	2	2	670000
Apartamento	Córrego Grande	109	3	2	1	670000
Apartamento	Agronômica	83	2	2	3	670000
Apartamento	Córrego Grande	76	2	2	2	670000
Apartamento	João Paulo	89	2	2	2	670000
Apartamento	Coqueiros	105	3	3	1	670000
Apartamento	Centro	83	2	2	1	670000
Apartamento	Jurerê	61	2	2	1	670000
Apartamento	Campeche	89	2	2	2	670000
Apartamento	Itacorubi	76	2	2	1	670000
Apartamento	Ingleses do Rio Vermelho	87	2	2	1	670000
Apartamento	Córrego Grande	76	2	1	2	670000
Apartamento	Balneário	80	2	2	1	670000
Apartamento	Itacorubi	68	2	2	2	670000
Apartamento	Campeche	70	2	2	1	670000
Apartamento	Jurerê	62	2	2	1	670000
Apartamento	Jurerê	61	2	2	1	670000
Apartamento	Campeche	70	2	2	2	670000
Apartamento	Servidão Jacatirão-Açu - Campeche	71	2	1	1	670000
Apartamento	Itacorubi	79	3	2	2	670000
Apartamento	Centro	84	2	2	1	670000
Apartamento	Campeche	70	2	2	1	670000
Apartamento	Jurerê	62	2	2	1	670000
Apartamento	Abraão	98	3	2	2	670000
Apartamento	Jurerê Internacional	61	2	2	1	670000
Apartamento	Balneário	91	2	3	2	670000
Apartamento	Agronômica	84	3	2	1	670850
Apartamento	Balneário	78	2	2	1	671000
Apartamento	Jurerê	74	2	2	1	671000
Apartamento	Balneário	78	2	2	1	671000
Apartamento	Canasvieiras	79	3	2	1	671606
Apartamento	Canto	80	2	2	2	672475
Apartamento	Ingleses Norte	84	2	2	1	674055
Apartamento	Coqueiros	95	3	2	2	675000
Apartamento	Itacorubi	90	3	2	2	675000
Apartamento	Coqueiros	95	3	2	2	675000
Apartamento	Agronômica	79	3	2	1	675000
Apartamento	Córrego Grande	109	3	3	1	675000
Apartamento	Jurerê	62	2	1	1	675000
Apartamento	Centro	59	2	1	1	675000
Apartamento	Jardim Atlântico	98	3	2	1	675000
Apartamento	Ingleses do Rio Vermelho	65	2	2	1	675000
Apartamento	Coqueiros	95	3	2	2	675000
Apartamento	Itacorubi	76	2	2	1	675182
Apartamento	Ingleses do Rio Vermelho	89	2	2	1	676000
Apartamento	Itacorubi	76	2	2	1	676674
Apartamento	Trindade	72	2	2	1	676791
Apartamento	Ingleses do Rio Vermelho	78	3	2	1	676892
Apartamento	Abraão	97	3	2	2	677626
Apartamento	Balneário	94	2	2	2	677654
Apartamento	Itacorubi	76	2	2	1	677771
Apartamento	Canasvieiras	79	3	2	1	677820
Apartamento	Itacorubi	70	2	1	1	678000
Apartamento	Córrego Grande	128	4	3	1	678000
Apartamento	Córrego Grande	109	3	3	1	678000
Apartamento	Itacorubi	85	3	2	2	678000
Apartamento	Saco Grande	72	2	3	2	678000
Apartamento	Itacorubi	70	2	2	1	679000
Apartamento	Rio Tavares	71	2	2	1	679000
Apartamento	Itacorubi	70	2	1	1	679000
Apartamento	Rio Tavares	70	2	2	1	679000
Apartamento	Itacorubi	71	2	2	2	679000
Apartamento	Itacorubi	75	3	2	2	679970
Apartamento	Pantanal	80	3	2	2	679980
Apartamento	Córrego Grande	77	2	3	2	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	João Paulo	80	2	3	2	680000
Apartamento	João Paulo	79	2	3	2	680000
Apartamento	Centro	96	3	3	1	680000
Apartamento	João Paulo	99	2	2	2	680000
Apartamento	Monte Verde	95	3	2	2	680000
Apartamento	Abraão	128	3	3	2	680000
Apartamento	João Paulo	79	2	3	2	680000
Apartamento	Itacorubi	79	2	1		680000
Apartamento	Ingleses do Rio Vermelho	84	3	2	2	680000
Apartamento	Praia Brava	77	2	2	1	680000
Apartamento	Centro	41	1	1	1	680000
Apartamento	Trindade	131	2	2	2	680000
Apartamento	Itacorubi	88	1	1	1	680000
Apartamento	Pantanal	80	3	2	2	680000
Apartamento	Rio Tavares	78	2	1		680000
Apartamento	Canasvieiras	67	2	2	2	680000
Apartamento	Ingleses do Rio Vermelho	84	3	2	2	680000
Apartamento	Carvoeira	154	3	3	2	680000
Apartamento	Centro	84	2	2	1	680000
Apartamento	Agronômica	106	3	1	1	680000
Apartamento	Monte Verde	95	3	2	2	680000
Apartamento	Jurerê	103	2	2	2	680000
Apartamento	Jardim Atlântico	116	3	4	2	680000
Apartamento	Centro	41	1	1	1	680000
Apartamento	Centro	121	3	2	1	680000
Apartamento	Agronômica	97	3	2	1	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Córrego Grande	79	3	2	2	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Trindade	68	2	2	2	680000
Apartamento	João Paulo	75	2	3	2	680000
Apartamento	Estreito	98	3	2	2	680000
Apartamento	Pantanal	80	3	2	2	680000
Apartamento	Centro	68	2	2	1	680000
Apartamento	Trindade	131	2	2	2	680000
Apartamento	Canasvieiras	100	3	2	1	680000
Apartamento	Jurerê	76	2	2	2	680000
Apartamento	Córrego Grande	68	2	2	1	680000
Apartamento	Lagoa Pequena	67	2	2	1	680000
Apartamento	Pantanal	80	3	1	2	680000
Apartamento	Trindade	131	2	2	2	680000
Apartamento	Itacorubi	75	3	2	1	680000
Apartamento	Itacorubi	74	2	2	2	680000
Apartamento	Abraão	105	3	1	2	680000
Apartamento	Jardim Atlântico	127	3	4	2	680000
Apartamento	Jurerê Internacional	96	2	2	1	680000
Apartamento	Agronômica	76	3	1	1	680000
Apartamento	Trindade	69	2	2	2	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Centro	86	3	2	1	680000
Apartamento	Centro	41	1	1	1	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Trindade	69	2	2	2	680000
Apartamento	Centro	96	3	3	1	680000
Apartamento	Jardim Atlântico	99	3	2	1	680000
Apartamento	Centro	97	3	3	1	680000
Apartamento	Agronômica	97	3	1	1	680000
Apartamento	João Paulo	79	2	3	2	680000
Apartamento	Centro	69	2	2	1	680000
Apartamento	Abraão	123	3	3	2	680000
Apartamento	Pantanal	80	3	2	1	680000
Apartamento	Campeche	70	2	2	1	680000
Apartamento	Estreito	106	3	2	2	680000
Apartamento	João Paulo	75	2	2	2	680000
Apartamento	Centro	87	3	2	1	680000
Apartamento	Jurerê Internacional	78	2	1	1	680000
Apartamento	Trindade	131	2	2	2	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Centro	96	3	3	1	680000
Apartamento	Córrego Grande	80	3	2	2	680000
Apartamento	Centro	97	3	2	1	680000
Apartamento	Estreito	130	3	3	2	680000
Apartamento	Itacorubi	90	3	2	1	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Jardim Atlântico	72	2	3	2	680000
Apartamento	Abraão	97	3	3	1	680000
Apartamento	Itacorubi	68	2	2	2	680000
Apartamento	Centro	110	3	2	1	680000
Apartamento	Trindade	131	2	2	2	680000
Apartamento	Centro	86	3	1	1	680000
Apartamento	Ingleses do Rio Vermelho	85	3	2	2	680000
Apartamento	Ingleses do Rio Vermelho	85	3	1	2	680000
Apartamento	Ingleses do Rio Vermelho	100	3	2	1	680000
Apartamento	João Paulo	79	2	3	2	680000
Apartamento	Abraão	104	3	3	2	680000
Apartamento	Centro	41	1	1	1	680000
Apartamento	Centro	86	3	2	1	680000
Apartamento	Canasvieiras	76	2	1	2	680000
Apartamento	Canasvieiras	154	3	2	1	680000
Apartamento	Ingleses do Rio Vermelho	112	3	3	1	680000
Apartamento	Itacorubi	90	3	2	1	680000
Apartamento	Monte Verde	96	3	2	2	680000
Apartamento	Centro	85	3	2	1	680000
Apartamento	Centro	96	3	2	1	680000
Apartamento	Ingleses do Rio Vermelho	84	3	2	2	680000
Apartamento	Centro	110	3	3	1	680000
Apartamento	Centro	68	2	2	1	680000
Apartamento	Coqueiros	94	2	2	1	680000
Apartamento	Trindade	65	2	2	1	682000
Apartamento	Monte Verde	96	3	2	2	683000
Apartamento	Canasvieiras	79	3	2	1	683369
Apartamento	Itacorubi	76	2	2	1	683960
Apartamento	Balneário	94	2	2	1	684765
Apartamento	Centro	101	2	2	6	685000
Apartamento	Canasvieiras	65	2	2	2	685000
Apartamento	Estreito	107	3	2	2	685000
Apartamento	Centro	65	2	2	2	685000
Apartamento	Centro	97	3	3	1	685000
Apartamento	Canto	124	3	3	1	685000
Apartamento	Balneário	120	3	3	2	685000
Apartamento	Córrego Grande	70	2	2	1	685000
Apartamento	Itacorubi	70	2	2	2	685000
Apartamento	Centro	97	3	3	1	685000
Apartamento	Estreito	107	3	3	2	685000
Apartamento	Itacorubi	76	2	2	1	685215
Apartamento	Itacorubi	76	2	2	1	685453
Apartamento	Itacorubi	70	2	1	1	686000
Apartamento	Pantanal	109	2	2	2	687000
Apartamento	Saco Grande	87	3	2	2	687000
Apartamento	Campeche	82	3	1	1	687000
Apartamento	Campeche	86	2	2	2	688000
Apartamento	Córrego Grande	103	3	1	1	688000
Apartamento	Estreito	107	3	2	2	688000
Apartamento	Córrego Grande	109	3	2	1	688000
Apartamento	Estreito	107	3	2	2	689000
Apartamento	Campeche	71	2	3	1	689000
Apartamento	Estreito	107	3	2	2	689000
Apartamento	Estreito	107	3	3	2	689000
Apartamento	Itacorubi	100	3	2	2	689000
Apartamento	Córrego Grande	68	2	2	1	689000
Apartamento	Estreito	107	3	2	2	689000
Apartamento	Jardim Atlântico	94	3	2	2	689000
Apartamento	Estreito	107	3	2	2	689000
Apartamento	Estreito	106	3	3	2	689000
Apartamento	Coqueiros	70	2	2	2	689000
Apartamento	Itacorubi	68	2	2	2	689000
Apartamento	Centro	70	2	2		689000
Apartamento	Córrego Grande	128	4	3	2	689000
Apartamento	Campeche	71	2	2	1	689000
Apartamento	Bom Abrigo	95	3	2	1	689000
Apartamento	Estreito	90	3	2	2	689000
Apartamento	Itacorubi	66	2	2	1	689000
Apartamento	Bom Abrigo	93	3	2	2	689000
Apartamento	Campeche	70	2	2	1	689000
Apartamento	Estreito	107	3	2	2	689000
Apartamento	Canasvieiras	104	2	2	2	689000
Apartamento	Pantanal	89	3	2	2	689000
Apartamento	Estreito	108	3	3	2	689000
Apartamento	Centro	69	2	2	1	690000
Apartamento	Balneário	121	3	3	2	690000
Apartamento	Carvoeira	104	3	2	1	690000
Apartamento	Estreito	106	3	4	2	690000
Apartamento	Abraão	97	3	3	2	690000
Apartamento	Coloninha	100	3	2	2	690000
Apartamento	Agronômica	79	2	2	2	690000
Apartamento	Córrego Grande	70	2	2	1	690000
Apartamento	Centro	117	3	3	2	690000
Apartamento	Balneário	89	3	1	2	690000
Apartamento	Ingleses do Rio Vermelho	108	3	2	2	690000
Apartamento	Abraão	128	3	1	3	690000
Apartamento	Coqueiros	94	2	3	2	690000
Apartamento	Itacorubi	145	3	2	1	690000
Apartamento	Carvoeira	104	3	3	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Agronômica	77	3	2	1	690000
Apartamento	Campeche	71	2	1		690000
Apartamento	Itacorubi	66	2	2	1	690000
Apartamento	Lagoa da Conceição	113	3	3	2	690000
Apartamento	Centro	100	2	2	1	690000
Apartamento	Lagoa da Conceição	82	2	2	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Ingleses do Rio Vermelho	110	2	3	1	690000
Apartamento	Coloninha	100	3	3	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Itacorubi	104	3	2	2	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Centro	109	3	4	1	690000
Apartamento	Jardim Atlântico	98	3	2	1	690000
Apartamento	Balneário	120	3	1	2	690000
Apartamento	Ingleses do Rio Vermelho	96	3	2	2	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Itacorubi	69	2	2	2	690000
Apartamento	Itacorubi	101	3	2	1	690000
Apartamento	Jurerê Internacional	80	2	2	1	690000
Apartamento	Itacorubi	68	2	2	2	690000
Apartamento	Lagoa da Conceição	113	3	1		690000
Apartamento	Jurerê	87	3	1	1	690000
Apartamento	Centro	117	3	3	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Estreito	115	3	4	2	690000
Apartamento	Centro	68	2	2	1	690000
Apartamento	Itacorubi	70	2	2	2	690000
Apartamento	Jardim Atlântico	120	3	2	2	690000
Apartamento	Centro	67	2	2	1	690000
Apartamento	Praia Brava	80	2	2	2	690000
Apartamento	Canasvieiras	109	2	2	2	690000
Apartamento	Itacorubi	68	2	2	2	690000
Apartamento	Balneário	93	3	2	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Ingleses do Rio Vermelho	350	11	6	4	690000
Apartamento	Jardim Atlântico	98	3	2	2	690000
Apartamento	Carvoeira	92	4	2	1	690000
Apartamento	Centro	67	2	1	1	690000
Apartamento	Coqueiros	118	3	1	2	690000
Apartamento	Centro	109	3	4	1	690000
Apartamento	Lagoa da Conceição	113	3	3	2	690000
Apartamento	Balneário	116	3	3	1	690000
Apartamento	Canto	136	4	4	2	690000
Apartamento	Capoeiras	94	3	2	2	690000
Apartamento	Coqueiros	118	3	3	2	690000
Apartamento	Itacorubi	70	2	2	2	690000
Apartamento	Itacorubi	69	2	2	2	690000
Apartamento	Centro	76	2	2	1	690000
Apartamento	Centro	67	2	2	1	690000
Apartamento	Canasvieiras	76	2	2	2	690000
Apartamento	Centro	67	2	2	1	690000
Apartamento	Centro	117	3	3	1	690000
Apartamento	Centro	67	2	1	1	690000
Apartamento	Centro	67	2	2	1	690000
Apartamento	Córrego Grande	109	3	2	1	690000
Apartamento	Campeche	76	2	2	1	690000
Apartamento	Centro	113	3	3	1	690000
Apartamento	Centro	117	3	3	11	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	João Paulo	107	3	1	2	690000
Apartamento	Centro	68	2	2	1	690000
Apartamento	Ingleses do Rio Vermelho	107	3	3	2	690000
Apartamento	Canasvieiras	110	2	2	2	690000
Apartamento	Itacorubi	69	2	2	2	690000
Apartamento	Jurerê Internacional	57	1	1		690000
Apartamento	Coloninha	109	3	3	1	690000
Apartamento	Capoeiras	86	2	2	1	690000
Apartamento	Centro	67	2	2	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Centro	117	3	1	1	690000
Apartamento	Córrego Grande	99	3	3	2	690000
Apartamento	Balneário	91	2	3	2	690000
Apartamento	Centro	67	2	2	1	690000
Apartamento	Capoeiras	106	3	4	1	690000
Apartamento	Centro	67	2	1	1	690000
Apartamento	Canasvieiras	76	2	2	1	690000
Apartamento	Agronômica	101	3	3	1	690000
Apartamento	Córrego Grande	114	4	3	2	690000
Apartamento	Pantanal	89	3	2	2	690000
Apartamento	Canasvieiras	96	2	2	1	690000
Apartamento	Centro	67	2	1	1	690000
Apartamento	Pantanal	88	3	2	2	690000
Apartamento	Pantanal	88	3	2	2	690000
Apartamento	Ingleses do Rio Vermelho	108	3	3	2	690000
Apartamento	Centro	78	3	1	2	690000
Apartamento	Campeche	69	2	2	1	690000
Apartamento	Praia Brava	80	2	1	1	690000
Apartamento	Campeche	73	2	2	1	690000
Apartamento	Itacorubi	69	2	2	2	690000
Apartamento	Córrego Grande	117	3	3	1	690000
Apartamento	Itacorubi	70	2	2		690000
Apartamento	Canasvieiras	160	2	2	2	690000
Apartamento	Canasvieiras	98	2	2	2	690000
Apartamento	João Paulo	109	3	3	2	690000
Apartamento	Bom Abrigo	93	3	2	2	690000
Apartamento	Ingleses do Rio Vermelho	75	2	2	2	690000
Apartamento	Córrego Grande	81	2	3	2	690000
Apartamento	Centro	184	1	1	1	690000
Apartamento	Itacorubi	103	3	2	1	690000
Apartamento	Pantanal	88	3	2	2	690000
Apartamento	Centro	90	3	2	1	690000
Apartamento	Balneário	88	3	2	2	690000
Apartamento	Itacorubi	70	2	2	2	690000
Apartamento	Canasvieiras	76	2	2	1	690000
Apartamento	João Paulo	110	3	2	2	690000
Apartamento	Itacorubi	76	2	1	1	690238
Apartamento	Itacorubi	76	2	2	1	690680
Apartamento	Estreito	107	3	3	2	690980
Apartamento	Itacorubi	77	2	2	1	691222
Apartamento	Abraão	109	3	1	1	691600
Apartamento	Itacorubi	70	2	2	1	692000
Apartamento	Ingleses do Rio Vermelho	84	3	2	2	692000
Apartamento	Pantanal	89	3	2	2	692000
Apartamento	Pântano do Sul	80	2	2	1	692000
Apartamento	Ingleses do Rio Vermelho	72	2	2	1	692089
Apartamento	Canasvieiras	82	3	2	2	692518
Apartamento	Itacorubi	76	2	2	1	693994
Apartamento	Centro	44	1	1	1	694063
Apartamento	Ingleses do Rio Vermelho	84	2	2	1	694188
Apartamento	João Paulo	79	2	3	1	694688
Apartamento	Abraão	97	3	2	1	694950
Apartamento	Jardim Atlântico	99	3	2	2	695000
Apartamento	Balneário	116	3	3	1	695000
Apartamento	Canto	133	3	4	2	695000
Apartamento	Jardim Atlântico	98	3	2	9	695000
Apartamento	Jardim Atlântico	98	3	2	2	695000
Apartamento	Ingleses do Rio Vermelho	84	3	2	2	695000
Apartamento	Centro	78	3	2	2	695000
Apartamento	Trindade	69	2	2	2	695000
Apartamento	Córrego Grande	103	3	2	2	695000
Apartamento	Itacorubi	68	2	2	2	695000
Apartamento	Campeche	82	3	2	1	695000
Apartamento	Centro	80	3	2	1	695000
Apartamento	Praia Brava	70	2	2	3	695000
Apartamento	Canto	132	3	3	2	695000
Apartamento	Balneário	135	3	3	1	695000
Apartamento	Córrego Grande	109	3	2	1	695000
Apartamento	Jurerê	98	2	2	1	695000
Apartamento	Canasvieiras	78	2	2	1	695000
Apartamento	Jardim Atlântico	98	3	2	2	695000
Apartamento	Jardim Atlântico	99	3	2	2	695000
Apartamento	Córrego Grande	109	3	2	1	695000
Apartamento	Praia Brava	70	2	2	2	695000
Apartamento	Jardim Atlântico	116	3	2	2	695000
Apartamento	Jardim Atlântico	116	3	2	2	695000
Apartamento	Centro	80	3	3	1	695000
Apartamento	Balneário	116	3	3	1	695000
Apartamento	Centro	77	3	2	2	695000
Apartamento	Agronômica	77	3	2	1	695000
Apartamento	Jardim Atlântico	140	3	2	2	695000
